Date Time,Air Temperature,Water Level,Water Level Sigma,Wind Speed,Wind Direction,Wind Gust
2020-06-01 22:36:00,77.2,1.621,0.354,17.30,78.00,19.24
2020-06-01 22:42:00,77.0,1.581,0.312,14.97,89.00,19.24
2020-06-01 22:48:00,77.7,1.608,0.295,14.58,88.00,17.69
2020-06-01 22:54:00,77.2,1.562,0.344,16.33,81.00,18.47
2020-06-01 23:00:00,78.1,1.614,0.331,14.58,86.00,18.27
2020-06-01 23:06:00,77.9,1.604,0.335,17.69,81.00,19.24
2020-06-01 23:12:00,77.9,1.572,0.335,16.13,80.00,19.05
2020-06-01 23:18:00,77.9,1.503,0.344,15.36,83.00,18.66
2020-06-01 23:24:00,77.9,1.578,0.374,15.36,82.00,17.69
2020-06-01 23:30:00,77.9,1.490,0.325,12.44,81.00,15.36
2020-06-01 23:36:00,78.3,1.545,0.341,12.63,76.00,14.97
2020-06-01 23:42:00,78.3,1.503,0.381,16.91,76.00,18.66
2020-06-01 23:48:00,78.4,1.476,0.361,16.52,77.00,19.05
2020-06-01 23:54:00,78.4,1.476,0.404,16.52,80.00,18.66
2020-06-02 00:00:00,78.6,1.421,0.377,17.30,81.00,19.24
2020-06-02 00:06:00,78.6,1.493,0.282,14.00,86.00,16.72
2020-06-02 00:12:00,79.0,1.450,0.328,13.41,84.00,15.75
2020-06-02 00:18:00,79.0,1.391,0.358,13.41,92.00,16.72
2020-06-02 00:24:00,79.2,1.414,0.335,14.38,95.00,16.33
2020-06-02 00:30:00,78.8,1.270,0.390,12.44,91.00,15.55
2020-06-02 00:36:00,78.8,1.414,0.279,12.83,91.00,14.38
2020-06-02 00:42:00,79.0,1.398,0.285,12.25,94.00,14.19
2020-06-02 00:48:00,79.0,1.404,0.367,13.61,92.00,14.97
2020-06-02 00:54:00,79.2,1.506,0.315,13.80,88.00,15.36
2020-06-02 01:00:00,79.2,1.581,0.331,13.22,91.00,15.16
2020-06-02 01:06:00,79.0,1.549,0.272,13.22,92.00,14.38
2020-06-02 01:12:00,79.2,1.601,0.328,12.05,90.00,15.36
2020-06-02 01:18:00,79.2,1.647,0.331,12.25,90.00,15.75
2020-06-02 01:24:00,79.2,1.588,0.335,11.47,88.00,13.80
2020-06-02 01:30:00,79.0,1.722,0.315,12.83,80.00,14.19
2020-06-02 01:36:00,79.3,1.699,0.374,12.05,88.00,13.80
2020-06-02 01:42:00,79.3,1.772,0.384,11.27,90.00,13.61
2020-06-02 01:48:00,79.3,1.637,0.364,12.05,85.00,13.41
2020-06-02 01:54:00,79.3,1.647,0.289,10.50,84.00,13.22
2020-06-02 02:00:00,79.5,1.719,0.285,10.11,84.00,12.25
2020-06-02 02:06:00,79.7,1.755,0.282,9.91,84.00,12.25
2020-06-02 02:12:00,79.5,1.798,0.364,10.50,86.00,12.63
2020-06-02 02:18:00,79.7,1.893,0.430,10.11,89.00,12.05
2020-06-02 02:24:00,79.5,1.844,0.430,9.91,96.00,11.86
2020-06-02 02:30:00,79.5,1.818,0.384,9.33,84.00,10.69
2020-06-02 02:36:00,79.3,1.900,0.361,9.91,86.00,12.05
2020-06-02 02:42:00,79.7,1.936,0.325,9.14,87.00,11.66
2020-06-02 02:48:00,79.5,1.857,0.397,11.27,85.00,13.22
2020-06-02 02:54:00,79.9,1.896,0.344,9.33,84.00,12.83
2020-06-02 03:00:00,79.7,1.906,0.361,10.69,86.00,12.44
2020-06-02 03:06:00,79.5,1.913,0.361,10.30,83.00,11.66
2020-06-02 03:12:00,79.5,1.913,0.361,9.33,91.00,10.89
2020-06-02 03:18:00,79.5,1.949,0.367,9.52,93.00,11.27
2020-06-02 03:24:00,79.7,1.969,0.315,10.89,90.00,11.66
2020-06-02 03:30:00,79.7,1.972,0.374,10.89,91.00,12.25
2020-06-02 03:36:00,79.9,2.028,0.381,10.30,90.00,12.25
2020-06-02 03:42:00,80.1,2.054,0.427,11.08,94.00,12.83
2020-06-02 03:48:00,79.9,2.090,0.358,11.47,92.00,12.83
2020-06-02 03:54:00,80.1,2.175,0.276,9.72,88.00,12.44
2020-06-02 04:00:00,79.9,2.126,0.361,10.89,84.00,12.63
2020-06-02 04:06:00,79.9,2.093,0.384,10.69,85.00,12.83
2020-06-02 04:12:00,80.1,2.054,0.361,10.50,77.00,11.66
2020-06-02 04:18:00,80.4,2.100,0.390,11.27,77.00,12.63
2020-06-02 04:24:00,80.1,2.110,0.348,11.08,84.00,12.83
2020-06-02 04:30:00,80.1,2.106,0.328,11.27,87.00,12.44
2020-06-02 04:36:00,80.1,2.129,0.312,10.89,89.00,12.63
2020-06-02 04:42:00,80.1,2.156,0.308,9.72,92.00,12.25
2020-06-02 04:48:00,80.1,2.110,0.325,9.72,90.00,11.27
2020-06-02 04:54:00,80.1,2.238,0.315,10.30,85.00,11.86
2020-06-02 05:00:00,80.1,2.257,0.358,10.89,82.00,12.25
2020-06-02 05:06:00,79.9,2.231,0.420,10.11,92.00,11.27
2020-06-02 05:12:00,80.1,2.274,0.299,8.55,83.00,10.50
2020-06-02 05:18:00,79.9,2.329,0.325,9.33,80.00,10.50
2020-06-02 05:24:00,79.9,2.316,0.384,8.75,81.00,9.72
2020-06-02 05:30:00,79.9,2.365,0.364,9.33,76.00,10.30
2020-06-02 05:36:00,79.9,2.343,0.322,8.36,80.00,9.33
2020-06-02 05:42:00,79.9,2.375,0.410,7.58,75.00,9.72
2020-06-02 05:48:00,79.9,2.372,0.335,6.61,69.00,8.55
2020-06-02 05:54:00,79.9,2.346,0.371,6.80,73.00,7.97
2020-06-02 06:00:00,79.7,2.379,0.341,8.75,76.00,9.91
2020-06-02 06:06:00,79.9,2.421,0.348,7.97,78.00,9.52
2020-06-02 06:12:00,79.7,2.402,0.377,8.16,71.00,8.75
2020-06-02 06:18:00,79.9,2.428,0.338,6.22,73.00,8.75
2020-06-02 06:24:00,79.7,2.434,0.299,8.16,75.00,9.14
2020-06-02 06:30:00,79.7,2.402,0.374,7.19,57.00,8.16
2020-06-02 06:36:00,79.7,2.402,0.354,7.39,66.00,8.55
2020-06-02 06:42:00,79.9,2.405,0.410,7.58,59.00,9.33
2020-06-02 06:48:00,79.7,2.411,0.289,7.78,58.00,8.75
2020-06-02 06:54:00,79.9,2.369,0.351,7.00,65.00,8.55
2020-06-02 07:00:00,79.5,2.451,0.364,6.80,58.00,7.58
2020-06-02 07:06:00,79.9,2.464,0.374,5.25,48.00,6.41
2020-06-02 07:12:00,79.9,2.457,0.354,7.00,56.00,8.36
2020-06-02 07:18:00,79.9,2.415,0.318,6.22,62.00,7.78
2020-06-02 07:24:00,79.7,2.333,0.351,6.61,54.00,7.39
2020-06-02 07:30:00,79.7,2.339,0.292,6.80,64.00,7.78
2020-06-02 07:36:00,79.9,2.408,0.358,6.22,60.00,7.58
2020-06-02 07:42:00,79.9,2.402,0.338,7.19,57.00,8.36
2020-06-02 07:48:00,79.9,2.310,0.328,7.78,65.00,9.14
2020-06-02 07:54:00,79.7,2.231,0.344,7.78,62.00,9.14
2020-06-02 08:00:00,79.7,2.352,0.364,7.58,58.00,9.91
2020-06-02 08:06:00,79.9,2.211,0.325,7.58,72.00,8.94
2020-06-02 08:12:00,79.7,2.234,0.361,7.58,73.00,9.72
2020-06-02 08:18:00,79.7,2.221,0.299,7.19,67.00,8.16
2020-06-02 08:24:00,79.9,2.175,0.305,8.36,66.00,10.30
2020-06-02 08:30:00,79.9,2.172,0.295,8.55,67.00,9.72
2020-06-02 08:36:00,79.7,2.162,0.315,7.78,64.00,8.94
2020-06-02 08:42:00,79.7,2.195,0.295,7.39,73.00,9.33
2020-06-02 08:48:00,79.9,2.290,0.335,8.55,64.00,9.33
2020-06-02 08:54:00,79.9,2.241,0.315,8.55,68.00,9.52
2020-06-02 09:00:00,79.7,2.228,0.338,7.97,58.00,9.33
2020-06-02 09:06:00,79.7,2.159,0.341,8.75,67.00,9.52
2020-06-02 09:12:00,79.9,2.185,0.276,7.00,69.00,9.33
2020-06-02 09:18:00,79.5,2.149,0.285,7.58,73.00,8.75
2020-06-02 09:24:00,79.9,2.178,0.279,7.00,71.00,8.36
2020-06-02 09:30:00,79.7,2.139,0.299,6.61,76.00,7.39
2020-06-02 09:36:00,79.7,2.080,0.322,6.41,73.00,7.19
2020-06-02 09:42:00,79.7,2.116,0.262,6.80,70.00,7.78
2020-06-02 09:48:00,79.9,2.090,0.384,6.61,69.00,8.55
2020-06-02 09:54:00,79.7,2.159,0.302,6.41,63.00,7.58
2020-06-02 10:00:00,79.9,2.142,0.259,6.80,64.00,8.16
2020-06-02 10:06:00,79.9,2.100,0.282,7.00,56.00,7.58
2020-06-02 10:12:00,79.9,2.136,0.269,7.97,62.00,9.33
2020-06-02 10:18:00,79.7,2.169,0.305,7.78,59.00,8.55
2020-06-02 10:24:00,79.7,2.224,0.243,8.55,63.00,9.91
2020-06-02 10:30:00,79.7,2.156,0.302,8.16,67.00,9.52
2020-06-02 10:36:00,79.9,2.139,0.230,7.78,74.00,8.75
2020-06-02 10:42:00,79.7,2.133,0.299,7.39,67.00,8.36
2020-06-02 10:48:00,79.7,2.169,0.322,7.78,68.00,8.36
2020-06-02 10:54:00,79.7,2.119,0.282,7.39,61.00,8.75
2020-06-02 11:00:00,79.7,2.129,0.249,7.78,70.00,8.55
2020-06-02 11:06:00,79.7,2.123,0.354,7.19,64.00,8.16
2020-06-02 11:12:00,79.9,2.083,0.253,8.36,60.00,9.33
2020-06-02 11:18:00,79.5,2.096,0.299,8.94,61.00,9.72
2020-06-02 11:24:00,79.5,2.139,0.246,8.36,62.00,9.14
2020-06-02 11:30:00,79.5,2.090,0.322,8.94,62.00,11.08
2020-06-02 11:36:00,79.5,2.090,0.282,8.75,64.00,9.72
2020-06-02 11:42:00,79.7,2.021,0.325,7.78,56.00,9.33
2020-06-02 11:48:00,79.7,1.965,0.289,7.78,69.00,8.75
2020-06-02 11:54:00,79.9,1.972,0.279,7.00,70.00,8.36
2020-06-02 12:00:00,79.9,1.926,0.266,7.78,57.00,8.55
2020-06-02 12:06:00,79.7,1.975,0.282,8.16,58.00,8.75
2020-06-02 12:12:00,79.7,1.942,0.285,7.78,55.00,9.33
2020-06-02 12:18:00,80.1,1.923,0.262,7.19,52.00,8.16
2020-06-02 12:24:00,79.9,1.929,0.289,6.41,51.00,7.97
2020-06-02 12:30:00,80.1,1.955,0.344,6.80,55.00,7.58
2020-06-02 12:36:00,80.1,1.982,0.335,6.61,52.00,7.78
2020-06-02 12:42:00,79.7,1.978,0.262,6.80,63.00,7.58
2020-06-02 12:48:00,80.1,2.001,0.292,7.78,59.00,8.36
2020-06-02 12:54:00,80.2,1.998,0.259,8.16,60.00,8.75
2020-06-02 13:00:00,80.2,1.959,0.282,7.78,61.00,8.75
2020-06-02 13:06:00,80.1,1.995,0.305,7.39,57.00,8.94
2020-06-02 13:12:00,80.2,2.011,0.256,8.16,62.00,8.94
2020-06-02 13:18:00,80.4,2.021,0.259,7.19,59.00,8.75
2020-06-02 13:24:00,80.8,2.037,0.289,7.19,58.00,7.78
2020-06-02 13:30:00,80.8,2.018,0.266,6.41,61.00,7.39
2020-06-02 13:36:00,80.8,1.962,0.269,7.00,64.00,7.78
2020-06-02 13:42:00,80.8,1.939,0.289,7.78,61.00,8.16
2020-06-02 13:48:00,80.6,1.929,0.282,7.58,56.00,8.36
2020-06-02 13:54:00,80.6,1.913,0.289,8.36,59.00,9.91
2020-06-02 14:00:00,80.6,1.955,0.302,9.33,60.00,10.11
2020-06-02 14:06:00,80.4,2.037,0.331,9.33,67.00,11.66
2020-06-02 14:12:00,80.4,2.070,0.302,9.14,61.00,11.08
2020-06-02 14:18:00,80.6,2.060,0.322,9.52,53.00,10.89
2020-06-02 14:24:00,80.6,2.126,0.305,8.75,57.00,9.72
2020-06-02 14:30:00,80.8,2.080,0.295,8.55,62.00,9.52
2020-06-02 14:36:00,80.8,2.100,0.256,8.75,65.00,10.11
2020-06-02 14:42:00,80.8,2.126,0.272,8.55,59.00,10.11
2020-06-02 14:48:00,80.8,2.110,0.279,9.91,53.00,10.50
2020-06-02 14:54:00,81.0,2.100,0.312,9.33,56.00,10.11
2020-06-02 15:00:00,81.0,2.146,0.328,9.14,60.00,10.89
2020-06-02 15:06:00,80.8,2.182,0.299,9.14,58.00,10.30
2020-06-02 15:12:00,81.0,2.185,0.299,9.52,55.00,11.27
2020-06-02 15:18:00,81.1,2.159,0.351,9.72,54.00,10.69
2020-06-02 15:24:00,81.1,2.093,0.289,9.72,50.00,10.69
2020-06-02 15:30:00,81.0,2.110,0.364,9.14,53.00,10.30
2020-06-02 15:36:00,81.1,2.182,0.299,9.33,60.00,10.50
2020-06-02 15:42:00,81.1,2.234,0.348,8.94,59.00,10.89
2020-06-02 15:48:00,80.8,2.313,0.256,8.94,67.00,10.69
2020-06-02 15:54:00,80.8,2.297,0.325,9.14,63.00,10.69
2020-06-02 16:00:00,80.8,2.365,0.335,9.52,60.00,11.08
2020-06-02 16:06:00,80.8,2.303,0.308,9.52,63.00,11.08
2020-06-02 16:12:00,81.1,2.251,0.256,9.33,62.00,11.47
2020-06-02 16:18:00,81.0,2.251,0.351,9.52,75.00,10.50
2020-06-02 16:24:00,80.8,2.283,0.285,9.52,68.00,10.50
2020-06-02 16:30:00,80.8,2.306,0.351,9.14,70.00,10.30
2020-06-02 16:36:00,81.1,2.316,0.240,9.91,67.00,10.69
2020-06-02 16:42:00,81.0,2.388,0.282,12.25,68.00,13.41
2020-06-02 16:48:00,81.0,2.313,0.318,12.44,67.00,13.22
2020-06-02 16:54:00,81.0,2.313,0.266,11.27,71.00,13.41
2020-06-02 17:00:00,80.8,2.323,0.312,12.25,76.00,13.61
2020-06-02 17:06:00,80.8,2.339,0.305,11.86,71.00,12.83
2020-06-02 17:12:00,81.0,2.333,0.292,12.44,72.00,13.41
2020-06-02 17:18:00,81.0,2.300,0.338,10.50,73.00,13.02
2020-06-02 17:24:00,80.8,2.277,0.289,12.63,66.00,13.61
2020-06-02 17:30:00,81.1,2.254,0.348,11.08,64.00,13.02
2020-06-02 17:36:00,81.1,2.303,0.384,10.50,64.00,12.25
2020-06-02 17:42:00,81.0,2.267,0.331,10.69,59.00,11.86
2020-06-02 17:48:00,81.0,2.329,0.292,11.86,62.00,12.83
2020-06-02 17:54:00,81.1,2.303,0.374,11.08,59.00,12.44
2020-06-02 18:00:00,81.1,2.260,0.364,9.72,57.00,12.25
2020-06-02 18:06:00,81.0,2.218,0.341,10.50,53.00,11.47
2020-06-02 18:12:00,81.3,2.241,0.344,10.69,57.00,12.25
2020-06-02 18:18:00,81.1,2.244,0.371,11.86,54.00,13.02
2020-06-02 18:24:00,81.3,2.251,0.348,11.86,59.00,12.83
2020-06-02 18:30:00,81.0,2.159,0.436,12.05,63.00,13.02
2020-06-02 18:36:00,81.0,2.165,0.315,12.44,62.00,13.61
2020-06-02 18:42:00,81.1,2.142,0.335,12.25,62.00,13.61
2020-06-02 18:48:00,81.0,2.139,0.338,12.44,59.00,13.61
2020-06-02 18:54:00,81.1,2.083,0.328,12.05,60.00,14.00
2020-06-02 19:00:00,81.0,2.024,0.344,13.22,57.00,14.19
2020-06-02 19:06:00,81.1,1.972,0.390,13.02,53.00,14.77
2020-06-02 19:12:00,81.3,1.926,0.361,11.47,59.00,13.61
2020-06-02 19:18:00,81.0,1.913,0.299,13.22,60.00,14.58
2020-06-02 19:24:00,81.1,1.883,0.315,12.63,56.00,14.77
2020-06-02 19:30:00,81.1,1.860,0.335,12.83,58.00,14.38
2020-06-02 19:36:00,81.1,1.831,0.407,12.63,56.00,14.58
2020-06-02 19:42:00,81.3,1.847,0.312,11.86,54.00,14.38
2020-06-02 19:48:00,81.1,1.795,0.322,13.22,62.00,14.38
2020-06-02 19:54:00,81.0,1.781,0.427,13.02,61.00,15.55
2020-06-02 20:00:00,81.0,1.814,0.341,11.66,64.00,14.00
2020-06-02 20:06:00,81.1,1.778,0.344,12.05,59.00,13.61
2020-06-02 20:12:00,81.1,1.831,0.338,13.61,67.00,16.13
2020-06-02 20:18:00,81.1,1.844,0.295,13.22,65.00,15.36
2020-06-02 20:24:00,81.1,1.808,0.282,13.02,70.00,15.16
2020-06-02 20:30:00,81.0,1.827,0.302,13.02,63.00,14.77
2020-06-02 20:36:00,81.1,1.759,0.279,13.61,64.00,15.16
2020-06-02 20:42:00,81.1,1.729,0.344,13.41,69.00,14.97
2020-06-02 20:48:00,81.1,1.791,0.322,14.58,67.00,15.94
2020-06-02 20:54:00,81.1,1.667,0.371,15.16,66.00,16.52
2020-06-02 21:00:00,81.1,1.686,0.374,15.16,67.00,16.52
2020-06-02 21:06:00,81.1,1.650,0.348,15.36,64.00,16.72
2020-06-02 21:12:00,81.1,1.558,0.358,14.77,68.00,16.33
2020-06-02 21:18:00,81.1,1.545,0.371,14.00,70.00,16.52
2020-06-02 21:24:00,81.1,1.486,0.351,14.58,67.00,15.94
2020-06-02 21:30:00,81.0,1.568,0.315,14.38,58.00,15.55
2020-06-02 21:36:00,81.0,1.532,0.354,14.19,66.00,15.75
2020-06-02 21:42:00,81.1,1.463,0.423,13.22,65.00,15.55
2020-06-02 21:48:00,81.3,1.503,0.371,12.83,66.00,14.77
2020-06-02 21:54:00,81.0,1.450,0.351,14.19,58.00,14.77
2020-06-02 22:00:00,81.1,1.499,0.322,13.22,58.00,14.77
2020-06-02 22:06:00,81.0,1.421,0.331,13.02,59.00,14.38
2020-06-02 22:12:00,81.1,1.375,0.325,13.80,59.00,14.77
2020-06-02 22:18:00,81.1,1.365,0.397,12.83,61.00,14.19
2020-06-02 22:24:00,81.0,1.339,0.361,12.63,65.00,14.77
2020-06-02 22:30:00,81.3,1.345,0.371,13.02,72.00,14.58
2020-06-02 22:36:00,81.5,1.283,0.374,12.05,74.00,14.00
2020-06-02 22:42:00,81.3,1.289,0.377,11.47,66.00,14.38
2020-06-02 22:48:00,81.1,1.263,0.335,13.61,65.00,15.16
2020-06-02 22:54:00,81.1,1.296,0.351,12.25,65.00,13.61
2020-06-02 23:00:00,81.3,1.293,0.358,12.44,70.00,13.80
2020-06-02 23:06:00,81.1,1.325,0.358,11.66,71.00,13.02
2020-06-02 23:12:00,81.5,1.273,0.354,13.22,76.00,14.58
2020-06-02 23:18:00,81.3,1.260,0.315,13.80,74.00,15.36
2020-06-02 23:24:00,81.1,1.312,0.348,12.83,78.00,14.97
2020-06-02 23:30:00,81.3,1.286,0.367,13.22,74.00,14.97
2020-06-02 23:36:00,81.3,1.207,0.341,12.83,73.00,14.77
2020-06-02 23:42:00,81.3,1.135,0.384,13.02,74.00,14.38
2020-06-02 23:48:00,81.3,1.161,0.397,12.63,82.00,14.19
2020-06-02 23:54:00,81.5,1.122,0.371,11.86,83.00,14.19
2020-06-03 00:00:00,81.1,1.214,0.325,12.83,79.00,14.38
2020-06-03 00:06:00,81.1,1.132,0.348,12.05,87.00,14.38
2020-06-03 00:12:00,81.1,1.070,0.328,9.91,81.00,12.05
2020-06-03 00:18:00,81.1,1.119,0.328,11.08,79.00,12.63
2020-06-03 00:24:00,81.1,1.125,0.335,10.89,80.00,12.25
2020-06-03 00:30:00,81.3,1.145,0.308,10.30,76.00,11.86
2020-06-03 00:36:00,81.3,1.125,0.358,9.91,69.00,11.08
2020-06-03 00:42:00,81.1,1.122,0.367,11.47,69.00,12.44
2020-06-03 00:48:00,81.1,1.083,0.371,10.89,73.00,12.25
2020-06-03 00:54:00,81.1,1.122,0.341,10.69,78.00,12.05
2020-06-03 01:00:00,81.0,1.135,0.308,10.50,82.00,12.63
2020-06-03 01:06:00,81.0,1.161,0.367,10.11,84.00,11.47
2020-06-03 01:12:00,81.0,1.191,0.377,10.50,86.00,11.86
2020-06-03 01:18:00,80.8,1.184,0.354,11.47,83.00,12.63
2020-06-03 01:24:00,81.0,1.175,0.404,10.11,88.00,12.63
2020-06-03 01:30:00,81.1,1.260,0.354,10.50,86.00,12.25
2020-06-03 01:36:00,81.3,1.273,0.384,8.36,90.00,10.89
2020-06-03 01:42:00,80.8,1.253,0.344,9.72,85.00,11.08
2020-06-03 01:48:00,81.1,1.266,0.371,9.14,90.00,10.30
2020-06-03 01:54:00,81.1,1.306,0.341,9.14,85.00,10.89
2020-06-03 02:00:00,81.1,1.325,0.440,9.52,86.00,10.69
2020-06-03 02:06:00,81.0,1.371,0.381,10.89,94.00,11.86
2020-06-03 02:12:00,81.1,1.362,0.318,10.11,93.00,12.05
2020-06-03 02:18:00,81.0,1.309,0.440,11.08,93.00,12.25
2020-06-03 02:24:00,81.0,1.358,0.328,11.47,95.00,12.63
2020-06-03 02:30:00,81.0,1.365,0.381,11.66,91.00,12.44
2020-06-03 02:36:00,81.0,1.371,0.423,11.27,93.00,12.83
2020-06-03 02:42:00,81.1,1.480,0.335,11.66,96.00,13.02
2020-06-03 02:48:00,81.0,1.509,0.377,11.86,94.00,12.63
2020-06-03 02:54:00,81.1,1.519,0.338,11.47,92.00,12.44
2020-06-03 03:00:00,81.1,1.490,0.354,10.30,89.00,12.44
2020-06-03 03:06:00,81.1,1.516,0.394,10.69,87.00,12.83
2020-06-03 03:12:00,81.1,1.621,0.394,10.50,89.00,12.05
2020-06-03 03:18:00,81.0,1.624,0.390,9.91,85.00,12.05
2020-06-03 03:24:00,80.8,1.637,0.371,11.27,91.00,12.05
2020-06-03 03:30:00,81.0,1.601,0.351,10.30,88.00,12.25
2020-06-03 03:36:00,81.1,1.673,0.358,9.91,89.00,12.25
2020-06-03 03:42:00,81.0,1.706,0.440,11.08,89.00,12.25
2020-06-03 03:48:00,80.8,1.680,0.463,11.86,91.00,13.02
2020-06-03 03:54:00,81.0,1.736,0.440,11.86,88.00,13.02
2020-06-03 04:00:00,81.0,1.886,0.420,11.47,91.00,13.22
2020-06-03 04:06:00,80.8,1.955,0.404,12.25,92.00,13.61
2020-06-03 04:12:00,81.0,2.028,0.410,11.86,93.00,13.41
2020-06-03 04:18:00,80.8,2.073,0.440,11.66,93.00,12.83
2020-06-03 04:24:00,80.8,2.090,0.371,12.25,95.00,13.22
2020-06-03 04:30:00,80.8,2.119,0.413,11.86,96.00,13.22
2020-06-03 04:36:00,80.8,2.106,0.377,11.66,90.00,13.61
2020-06-03 04:42:00,80.8,2.133,0.381,11.86,90.00,13.02
2020-06-03 04:48:00,81.0,2.247,0.387,11.27,92.00,13.22
2020-06-03 04:54:00,81.0,2.234,0.315,12.05,94.00,13.80
2020-06-03 05:00:00,81.1,2.264,0.308,11.27,91.00,14.97
2020-06-03 05:06:00,81.0,2.244,0.499,10.50,90.00,12.44
2020-06-03 05:12:00,81.0,2.313,0.344,11.66,93.00,13.80
2020-06-03 05:18:00,80.8,2.352,0.397,13.41,94.00,14.58
2020-06-03 05:24:00,80.8,2.402,0.344,13.41,94.00,14.38
2020-06-03 05:30:00,80.6,2.392,0.371,13.22,92.00,14.38
2020-06-03 05:36:00,80.8,2.392,0.387,12.83,98.00,14.77
2020-06-03 05:42:00,81.0,2.392,0.390,11.08,94.00,13.80
2020-06-03 05:48:00,80.8,2.448,0.338,11.47,98.00,12.63
2020-06-03 05:54:00,81.0,2.480,0.390,11.08,97.00,13.41
2020-06-03 06:00:00,80.8,2.530,0.295,10.50,99.00,11.86
2020-06-03 06:06:00,80.6,2.536,0.331,11.08,94.00,12.05
2020-06-03 06:12:00,80.6,2.526,0.404,10.30,92.00,11.86
2020-06-03 06:18:00,80.8,2.539,0.374,9.33,101.00,10.89
2020-06-03 06:24:00,80.8,2.530,0.367,8.16,97.00,9.91
2020-06-03 06:30:00,80.6,2.497,0.348,8.36,110.00,9.14
2020-06-03 06:36:00,80.8,2.493,0.351,9.91,105.00,10.69
2020-06-03 06:42:00,80.6,2.474,0.446,8.94,113.00,11.27
2020-06-03 06:48:00,80.6,2.549,0.443,8.36,95.00,9.14
2020-06-03 06:54:00,80.6,2.549,0.315,8.16,95.00,9.72
2020-06-03 07:00:00,80.6,2.543,0.361,9.72,100.00,10.30
2020-06-03 07:06:00,80.6,2.546,0.387,9.72,104.00,10.50
2020-06-03 07:12:00,80.6,2.543,0.440,9.14,102.00,10.30
2020-06-03 07:18:00,80.6,2.503,0.430,9.14,99.00,9.72
2020-06-03 07:24:00,80.8,2.562,0.328,8.16,103.00,10.11
2020-06-03 07:30:00,80.6,2.533,0.397,8.55,101.00,9.33
2020-06-03 07:36:00,80.8,2.579,0.371,7.58,102.00,9.14
2020-06-03 07:42:00,80.4,2.582,0.446,9.14,99.00,9.91
2020-06-03 07:48:00,80.8,2.579,0.394,8.75,99.00,9.33
2020-06-03 07:54:00,80.6,2.575,0.315,8.94,103.00,9.72
2020-06-03 08:00:00,80.6,2.641,0.381,7.97,94.00,9.33
2020-06-03 08:06:00,80.6,2.707,0.318,9.52,97.00,10.30
2020-06-03 08:12:00,80.6,2.657,0.364,9.33,97.00,10.30
2020-06-03 08:18:00,80.6,2.687,0.348,8.75,94.00,10.30
2020-06-03 08:24:00,80.4,2.697,0.358,9.33,100.00,10.50
2020-06-03 08:30:00,80.4,2.618,0.387,8.55,105.00,10.50
2020-06-03 08:36:00,80.4,2.602,0.397,7.58,103.00,9.52
2020-06-03 08:42:00,80.1,2.582,0.381,8.36,107.00,8.94
2020-06-03 08:48:00,80.6,2.549,0.413,7.78,109.00,8.75
2020-06-03 08:54:00,80.8,2.579,0.423,6.80,107.00,8.36
2020-06-03 09:00:00,80.4,2.605,0.381,7.58,114.00,8.75
2020-06-03 09:06:00,80.4,2.582,0.367,7.19,117.00,7.78
2020-06-03 09:12:00,80.6,2.556,0.364,7.00,112.00,7.97
2020-06-03 09:18:00,80.2,2.530,0.407,8.16,110.00,8.75
2020-06-03 09:24:00,80.4,2.585,0.377,6.22,111.00,7.97
2020-06-03 09:30:00,80.4,2.631,0.367,7.39,115.00,8.36
2020-06-03 09:36:00,80.8,2.566,0.400,6.22,110.00,8.36
2020-06-03 09:42:00,80.2,2.539,0.423,6.61,101.00,7.58
2020-06-03 09:48:00,80.6,2.513,0.354,6.41,107.00,7.19
2020-06-03 09:54:00,80.4,2.490,0.413,7.39,100.00,8.36
2020-06-03 10:00:00,80.2,2.523,0.348,7.39,96.00,8.36
2020-06-03 10:06:00,80.4,2.464,0.404,6.80,104.00,7.97
2020-06-03 10:12:00,80.4,2.470,0.400,7.00,98.00,8.36
2020-06-03 10:18:00,80.2,2.438,0.328,7.78,90.00,8.36
2020-06-03 10:24:00,80.2,2.405,0.315,7.58,107.00,8.55
2020-06-03 10:30:00,80.2,2.385,0.387,7.00,100.00,8.55
2020-06-03 10:36:00,80.2,2.405,0.358,7.58,100.00,8.16
2020-06-03 10:42:00,80.2,2.372,0.459,6.80,105.00,8.16
2020-06-03 10:48:00,80.2,2.382,0.404,6.03,97.00,6.80
2020-06-03 10:54:00,80.1,2.385,0.377,6.22,96.00,7.19
2020-06-03 11:00:00,80.2,2.411,0.397,6.03,98.00,6.80
2020-06-03 11:06:00,80.1,2.428,0.328,6.61,96.00,7.19
2020-06-03 11:12:00,80.2,2.411,0.433,6.41,93.00,7.39
2020-06-03 11:18:00,80.2,2.405,0.407,6.61,95.00,8.16
2020-06-03 11:24:00,80.2,2.369,0.410,6.22,100.00,7.00
2020-06-03 11:30:00,80.1,2.352,0.387,6.41,101.00,7.00
2020-06-03 11:36:00,80.2,2.349,0.397,5.83,100.00,6.61
2020-06-03 11:42:00,80.4,2.365,0.377,5.44,99.00,6.61
2020-06-03 11:48:00,80.2,2.313,0.394,5.05,103.00,6.41
2020-06-03 11:54:00,80.2,2.336,0.390,5.05,103.00,6.22
2020-06-03 12:00:00,80.4,2.359,0.344,4.86,98.00,5.64
2020-06-03 12:06:00,80.6,2.264,0.394,4.28,81.00,4.86
2020-06-03 12:12:00,80.4,2.211,0.381,4.28,86.00,5.83
